-4.299e-05,0.0154
-4.298e-05,0.0146
-4.297e-05,0.0156
-4.296e-05,0.016
-4.295e-05,0.0164
-4.294e-05,0.0158
-4.293e-05,0.0166
-4.292e-05,0.017
-4.291e-05,0.0166
-4.290e-05,0.0168
-4.289e-05,0.0168
-4.288e-05,0.017
-4.287e-05,0.0178
-4.286e-05,0.0182
-4.285e-05,0.0184
-4.284e-05,0.0178
-4.283e-05,0.0184
-4.282e-05,0.0184
-4.281e-05,0.0188
-4.280e-05,0.0192
-4.279e-05,0.0192
-4.278e-05,0.0192
-4.277e-05,0.0202
-4.276e-05,0.0202
-4.275e-05,0.0196
-4.274e-05,0.02
-4.273e-05,0.0208
-4.272e-05,0.0206
-4.271e-05,0.02
-4.270e-05,0.02
-4.269e-05,0.021
-4.268e-05,0.0204
-4.267e-05,0.0204
-4.266e-05,0.0204
-4.265e-05,0.0198
-4.264e-05,0.0198
-4.263e-05,0.0206
-4.262e-05,0.0206
-4.261e-05,0.0194
-4.260e-05,0.0202
-4.259e-05,0.0196
-4.258e-05,0.0198
-4.257e-05,0.019
-4.256e-05,0.0186
-4.255e-05,0.0182
-4.254e-05,0.0184
-4.253e-05,0.018
-4.252e-05,0.0176
-4.251e-05,0.017
-4.250e-05,0.0168
-4.249e-05,0.0166
-4.248e-05,0.0162
-4.247e-05,0.016
-4.246e-05,0.016
-4.245e-05,0.0156
-4.244e-05,0.0162
-4.243e-05,0.016
-4.242e-05,0.0156
-4.241e-05,0.0152
-4.240e-05,0.0156
-4.239e-05,0.0152
-4.238e-05,0.0152
-4.237e-05,0.015
-4.236e-05,0.015
-4.235e-05,0.015
-4.234e-05,0.0148
-4.233e-05,0.0158
-4.232e-05,0.0148
-4.231e-05,0.0154
-4.230e-05,0.0158
-4.229e-05,0.0152
-4.228e-05,0.0154
-4.227e-05,0.016
-4.226e-05,0.0158
-4.225e-05,0.0164
-4.224e-05,0.0172
-4.223e-05,0.0166
-4.222e-05,0.0166
-4.221e-05,0.0174
-4.220e-05,0.0178
-4.219e-05,0.018
-4.218e-05,0.0178
-4.217e-05,0.0184
-4.216e-05,0.0178
-4.215e-05,0.0194
-4.214e-05,0.0192
-4.213e-05,0.0196
-4.212e-05,0.0198
-4.211e-05,0.0196
-4.210e-05,0.0202
-4.209e-05,0.0202
-4.208e-05,0.021
-4.207e-05,0.0204
-4.206e-05,0.0204
-4.205e-05,0.0206
-4.204e-05,0.0204
-4.203e-05,0.0216
-4.202e-05,0.0204
-4.201e-05,0.0202
-4.200e-05,0.0204
-4.199e-05,0.0204
-4.198e-05,0.0198
-4.197e-05,0.0202
-4.196e-05,0.02
-4.195e-05,0.019
-4.194e-05,0.0194
-4.193e-05,0.0194
-4.192e-05,0.0184
